region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
2106924,48,1950,398,200,1109,1.0,742,2.3
2106925,30,0,761,640,2083,1.2,949,1.4
2106926,50,1625,500,180,990,1.1,890,2.4
2106927,44,1414,516,80,1114,1.2,973,2.4
2106928,50,1179,562,130,1265,1.0,1053,2.6
2106929,26,1500,809,1068,1583,1.5,1375,1.9
2106930,35,1408,806,340,1583,1.1,1446,2.0
2106931,53,1444,493,160,942,1.0,810,2.2
2107001,34,1160,522,230,1307,1.1,1098,2.7
2107002,42,1312,468,200,914,1.1,844,2.4
2107003,43,953,481,190,1262,1.1,974,2.4
2107004,45,1495,524,170,1171,1.1,862,2.1
2107005,44,1600,690,185,1614,1.0,1474,2.7
2107006,43,1200,637,250,1730,1.1,1485,2.6
2107007,49,1659,665,176,1366,1.0,1362,2.2
2107008,48,1300,640,80,1750,1.1,1136,2.5
2107009,43,1257,451,180,1136,1.1,811,2.5
2107101,43,1350,447,203,982,1.1,804,2.4
2107102,50,1000,560,200,1333,1.1,1204,2.4
2107103,46,1062,350,175,822,1.1,556,2.0
2107104,48,1350,461,100,1020,1.1,857,2.4
