CD_CODE06,SLA_CODE06,SLA_NAME06,LGA_CODE06,LGA_NAME06
2140301,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140302,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140303,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140304,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140305,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140306,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140307,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140308,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140309,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140401,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140402,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140403,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140404,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140405,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140406,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140407,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140408,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140409,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140410,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140411,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140501,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140502,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140503,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140504,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140505,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140506,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140507,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140508,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140509,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140601,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140602,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140603,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140604,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140605,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140606,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140607,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140608,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140609,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140610,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140612,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140613,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140701,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140702,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140703,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140704,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140705,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140706,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140707,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140708,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140709,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140710,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140711,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140802,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140803,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140804,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140805,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140806,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140807,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140808,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140809,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140811,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2141201,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2141203,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2141204,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2141205,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2141207,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2141208,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2141209,205353271,Hume (C) - Broadmeadows,23270,Hume (C)
2140801,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2140810,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2140812,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141001,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141002,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141003,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141004,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141005,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141006,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141007,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141008,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141202,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141206,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141210,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141211,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141212,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141213,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141214,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141401,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141402,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141403,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141404,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141405,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141406,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141407,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141408,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141409,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141410,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141411,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141412,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141413,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141414,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141415,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141416,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141417,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141418,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141419,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141420,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141421,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141422,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141423,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141424,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141425,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141426,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141427,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141428,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141429,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141430,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141431,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141432,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141433,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141434,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141435,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141436,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141501,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141502,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141503,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141504,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141505,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141506,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141507,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141508,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141509,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141510,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141511,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141512,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141513,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141514,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141515,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141516,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141517,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2141518,205353274,Hume (C) - Craigieburn,23270,Hume (C)
2140901,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140902,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140903,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140904,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140905,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140906,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140907,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140908,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140909,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140910,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140911,205353275,Hume (C) - Sunbury,23270,Hume (C)
2140912,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141101,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141102,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141103,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141104,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141105,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141106,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141107,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141108,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141109,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141110,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141111,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141112,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141301,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141302,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141303,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141304,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141305,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141306,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141307,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141308,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141309,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141310,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141601,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141602,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141603,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141604,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141605,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141606,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141607,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141608,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141609,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141610,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141611,205353275,Hume (C) - Sunbury,23270,Hume (C)
2141612,205353275,Hume (C) - Sunbury,23270,Hume (C)
2160401,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2160402,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2160403,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2160404,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2160405,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2160406,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2160407,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2160408,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2160409,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2160410,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161001,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161002,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161003,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161004,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161006,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161007,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161008,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161009,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161010,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161011,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161801,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161802,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161803,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161804,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161805,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161806,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161807,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161808,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161809,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161810,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161811,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161901,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161902,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161903,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161905,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161910,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161913,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161914,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161915,205405713,Nillumbik (S) - South,25710,Nillumbik (S)
2161005,205405715,Nillumbik (S) - South-West,25710,Nillumbik (S)
2161012,205405715,Nillumbik (S) - South-West,25710,Nillumbik (S)
2161101,205405715,Nillumbik (S) - South-West,25710,Nillumbik (S)
2161102,205405715,Nillumbik (S) - South-West,25710,Nillumbik (S)
2161104,205405715,Nillumbik (S) - South-West,25710,Nillumbik (S)
2161105,205405715,Nillumbik (S) - South-West,25710,Nillumbik (S)
2161110,205405715,Nillumbik (S) - South-West,25710,Nillumbik (S)
2161201,205405715,Nillumbik (S) - South-West,25710,Nillumbik (S)
2161202,205405715,Nillumbik (S) - South-West,25710,Nillumbik (S)
